gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression,ipr,description
ACROYT_G001164,75.6175376996493,-1.24191074376876,0.330666572711784,-3.75577952613684,1.7280276991983e-4,0.00895253980991846,Down,"CUB domain;Frizzled cysteine-rich domain superfamily;Spermadhesin, CUB domain superfamily;Low-density lipoprotein (LDL) receptor class A repeat;-;Frizzled domain;Frizzled/secreted frizzled-related protein",Belongs to the G-protein coupled receptor Fz Smo family
ACROYT_G018411,74.4416470551932,1.24019103466561,0.330433352758331,3.75322595105176,1.7457336633748e-4,0.00895253980991846,Up,"Tetratricopeptide-like helical domain superfamily;-;Lon protease, N-terminal domain;PUA-like superfamily",LON peptidase N-terminal domain and RING finger
ACROYT_G021860,2561.06990709552,-1.33798963795242,0.356416817814561,-3.75400253600983,1.7403310101393e-4,0.00895253980991846,Down,"DnaJ homolog subfamily B;Chaperone DnaJ, C-terminal;HSP40/DnaJ peptide-binding;DnaJ domain;Chaperone J-domain superfamily;-",homolog subfamily B member
ACROYT_G026043,809.177087142634,1.45646385250842,0.387961846846702,3.75414197129523,1.7393626342021e-4,0.00895253980991846,Up,NA,structural constituent of cuticle
ACROYT_G024903,1002.06706667332,1.06477849697085,0.283820147735513,3.7515958802301,1.7571253072174e-4,0.00895557504497786,Up,"Acyl-CoA-binding protein, ACBP;Acyl-CoA binding protein superfamily",fatty-acyl-CoA binding
ACROYT_G031151,48.3529694537348,-1.59023304468668,0.423977889686537,-3.75074522367758,1.7630977877792e-4,0.00895557504497786,Down,"Protein kinase-like domain superfamily;Receptor Tyrosine Kinase;Serine-threonine/tyrosine-protein kinase, catalytic domain",Tyrosine-protein kinase FRK
ACROYT_G039171,280.11570110914,-1.47393724984638,0.392981268716042,-3.75065522756866,1.7637307681221e-4,0.00895557504497786,Down,NA,calcium ion binding
ACROYT_G003306,548.614735303708,-1.28353838629456,0.342398084283793,-3.74867280282654,1.7777283103237e-4,0.00896765169874419,Down,Ras guanine nucleotide exchange factor domain superfamily;Adapter protein with SH2 and Ras-GEF domains;SH2 domain superfamily;SH2 domain;Ras guanine-nucleotide exchange factors catalytic domain,spectrin binding
ACROYT_G008499,28.0435413758875,-2.61043980172803,0.698243248220808,-3.73858223245221,1.8506096109781e-4,0.00921484192098647,Down,"Ionotropic glutamate receptor, C-terminal;-;Periplasmic binding protein-like I;Receptor, ligand binding region;Ionotropic glutamate receptor;Ionotropic glutamate receptor, L-glutamate and glycine-binding domain",AMPA glutamate receptor activity
ACROYT_G010077,82.1122641882283,-2.3729081961174,0.635080277453508,-3.73639094199569,1.866803585647e-4,0.00923589107309225,Down,Glycine-rich domain-containing protein-like,-
ACROYT_G000004,64.4793755299106,1.00853960066023,0.270238009613739,3.73204199550526,1.8993382635247e-4,0.00932790729827574,Up,Frataxin/CyaY;Frataxin/CyaY superfamily,"Frataxin, mitochondrial"
ACROYT_G012287,64.6062933345997,-1.38864413580183,0.372221974354375,-3.73068822229117,1.9095741813002e-4,0.00932790729827574,Down,NA,NA
ACROYT_G025695,12.199580610432,2.39266231213568,0.642524757254595,3.72384454469761,1.9621177170905e-4,0.0095242921638394,Up,NA,mitotic cell cycle checkpoint
ACROYT_G043362,591.283298101011,1.16780071698361,0.313600439614422,3.72384910690639,1.9620822417325e-4,0.0095242921638394,Up,"Nuclear autoantigenic sperm protein-like;Tetratricopeptide, SHNi-TPR domain;Tetratricopeptide-like helical domain superfamily",DNA replication-dependent nucleosome assembly
ACROYT_G024697,45.9062161640212,-3.33600637230498,0.896081627411513,-3.72288223556331,1.9696140391911e-4,0.00953070918776001,Down,BTB/POZ domain;SKP1/BTB/POZ domain superfamily;Kelch-type beta-propeller;BTB/Kelch-associated;-,Actin-binding protein IPP
ACROYT_G000671,65.3722757101439,-1.15203141566269,0.309936124862003,-3.71699625584345,2.0160542993877e-4,0.00965239259790231,Down,"Chromatid cohesion factor MAU2;Transcriptional repressor p66, coiled-coil MBD2-interaction domain","negative regulation of transcription, DNA-templated"
ACROYT_G002415,37.6304792751195,-3.89035903559468,1.04632754172974,-3.71810822179382,2.0072028436923e-4,0.00965239259790231,Down,"Serine proteases, trypsin domain;Peptidase S1, PA clan;-",Belongs to the peptidase S1 family
ACROYT_G017161,53.4800253625794,-2.52974969331112,0.680770513746346,-3.71600949546075,2.0239397919315e-4,0.00965239259790231,Down,NA,NA
ACROYT_G037441,1062.28963820645,-1.40104180678603,0.377097535471195,-3.71533005389544,2.0293862433609e-4,0.00965239259790231,Down,Protein Phosphatase 1 Regulatory Subunit 15,Phosphatase-1 catalytic subunit binding region
ACROYT_G039442,63.2223711137561,1.43558725018427,0.386441616457175,3.71488780982097,2.0329386972152e-4,0.00965239259790231,Up,Claspin,mitotic DNA replication checkpoint
ACROYT_G033070,14.096437256255,2.43076805473091,0.654666347186055,3.7129876389386,2.0482689480322e-4,0.00966883164581829,Up,Coiled-coil domain-containing protein 77,-
ACROYT_G006534,66.8362144676455,1.81183680470994,0.488161441132363,3.71155247433536,2.0599195188753e-4,0.00969418222358554,Up,"Amino acid transporter, transmembrane domain",Vesicular inhibitory amino acid
ACROYT_G019624,153.734048354621,1.33117853016256,0.35903305066543,3.70767684951388,2.0916933626986e-4,0.00978405416564114,Up,MFS transporter superfamily;Lactose permease-like,major facilitator superfamily
ACROYT_G027535,20.9465073747038,-2.19116081750662,0.591154308901805,-3.70658013400455,2.1007678659747e-4,0.00979681352845514,Down,NA,hyaluronic acid binding
ACROYT_G032605,326.477271908024,-1.92334897569969,0.519997017531569,-3.69876924454269,2.1664745230709e-4,0.00992335333475476,Down,ETS family;Winged helix DNA-binding domain superfamily;Ets domain,sequence-specific DNA binding
ACROYT_G033840,127.87099310436,-1.71894289062759,0.465186754912846,-3.69516731178135,2.1974203829405e-4,0.0100353198316775,Down,"G protein-coupled receptor, rhodopsin-like",G-protein coupled receptor activity
ACROYT_G001051,11.8129734893875,-2.05583367265748,0.556779177216627,-3.69236809992557,2.2217557593849e-4,0.0100474898381657,Down,Leucine-rich repeat-containing protein;EF-hand domain;-;EF-hand domain pair,Leucine Rich repeat
ACROYT_G011461,48.9077061448143,-2.86420633088927,0.775554092326917,-3.69310968664444,2.2152841432376e-4,0.0100474898381657,Down,NA,binding of sperm to zona pellucida
ACROYT_G002432,27.3607837589464,-2.46850162798677,0.669296119055799,-3.6882055008315,2.2584122113718e-4,0.0101339682833533,Down,NA,NA
ACROYT_G005463,218.339102579238,1.05350322784803,0.285610130602014,3.68860595255299,2.2548612490764e-4,0.0101339682833533,Up,NA,NA
ACROYT_G024026,1928.93064274209,1.05792376972176,0.286958339199458,3.68668069613554,2.2719813537371e-4,0.0101521585989605,Up,NA,NA
ACROYT_G036825,141.823498561385,-1.45938937095191,0.396056014787414,-3.68480547312291,2.2887737706907e-4,0.0101521585989605,Down,NA,NA
ACROYT_G042867,33.3052929262431,-1.79429508538748,0.486918135028437,-3.68500361006822,2.2869939876757e-4,0.0101521585989605,Down,"K Homology domain, type 1;K Homology domain, type 1 superfamily",Far upstream element (FUSE) binding protein 3
ACROYT_G043489,66.7895199491369,-1.13778506051963,0.309166425641097,-3.68017018070536,2.3307835004585e-4,0.0103088751040338,Down,Tetratricopeptide-like helical domain superfamily;-;CHAT domain,regulation of mitotic cell cycle
ACROYT_G022500,544.420624648455,-1.02547710951764,0.278833606576452,-3.67773856999718,2.3531095321953e-4,0.0103778853539906,Down,NA,-
ACROYT_G020377,479.326357303708,-1.67960809512935,0.457276310682247,-3.67307043005008,2.3965339520154e-4,0.0105392872032223,Down,NA,NA
ACROYT_G042982,219.975160665477,-1.46317512493454,0.398987657269981,-3.66721901861856,2.4520275999688e-4,0.0107526983048634,Down,"Selenoprotein P;Selenoprotein P, N-terminal",selenoprotein P
ACROYT_G010808,620.628978763331,-1.12086693135444,0.306131322518724,-3.66139251002612,2.5084810373962e-4,0.0108829536643944,Down,Macrophage migration inhibitory factor;Tautomerase/MIF superfamily,phenylpyruvate tautomerase activity
ACROYT_G025574,1108.07479829403,-1.33119733824995,0.363435782243094,-3.66281308360425,2.4946057089105e-4,0.0108829536643944,Down,F-box domain;F-box-like domain superfamily,F-box-like
ACROYT_G009838,299.3003884809,-5.9750585380149,1.63605496458921,-3.6521135703501,2.6009080504348e-4,0.0111931781516568,Down,Tissue factor pathway inhibitor/Kunitz-type serine protease inhibitor-like;Pancreatic trypsin inhibitor Kunitz domain;Pancreatic trypsin inhibitor Kunitz domain superfamily,"Serine peptidase inhibitor, Kunitz type 1"
ACROYT_G023033,18.0550566448559,-4.18604028134214,1.1464928756736,-3.6511699027198,2.6104846686942e-4,0.0111931781516568,Down,"Olfactomedin-like domain;NELL2-like, EGF domain;Olfactomedin-like domain-containing protein;-;NOTCH1 EGF-like calcium-binding domain",Myocilin
ACROYT_G040979,117.617902959221,1.05618013226475,0.289241111288187,3.65155605840699,2.6065618571323e-4,0.0111931781516568,Up,Sterol biosynthesis ERG24/DHCR-like,transmembrane 7 superfamily member 2
ACROYT_G011945,32.4466363425503,3.70871422539048,1.01819344128755,3.64244560513043,2.7006005657305e-4,0.0115474987070962,Up,NAD-dependent epimerase/dehydratase;NAD(P)-binding domain superfamily;Bifunctional lipid A modification and metabolic enzymes,RmlD substrate binding domain
ACROYT_G007431,60.9113596538884,-1.73010766341547,0.475590544151212,-3.63780921360242,2.7496698168883e-4,0.0117248351639469,Down,Proton-linked Monocarboxylate Transporter;Major facilitator superfamily;MFS transporter superfamily,transmembrane transport
ACROYT_G010184,75.6821314494258,1.14844276180739,0.315833340264236,3.6362303005964,2.7665701033491e-4,0.0117320813503562,Up,SAPAP family,cell cycle
ACROYT_G025577,70.6120679469236,1.36778239713113,0.376095000590236,3.63680026319031,2.7604581712519e-4,0.0117320813503562,Up,"Timeless;Timeless, C-terminal",cellular response to bleomycin
ACROYT_G035417,178.609247322406,1.01846341589482,0.280188002581691,3.63492871397261,2.7805751074983e-4,0.0117483309218377,Up,"C-terminal associated domain of TOPRIM;DNA topoisomerase, type IIA, subunit B, domain 2;DNA Topoisomerase II;DNA topoisomerase, type IIA, domain A;Histidine kinase/HSP90-like ATPase domain;DNA topoisomerase 2, TOPRIM domain;Histidine kinase/HSP90-like ATPase superfamily;DNA topoisomerase, type IIA-like domain superfamily;Ribosomal protein uS5 domain 2-type superfamily",Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks
ACROYT_G042319,179.154124891278,1.31602114926851,0.362095273816261,3.63446099530231,2.7856239423377e-4,0.0117483309218377,Up,"Monothiol glutaredoxin-related;Glutaredoxin, PICOT-like;Thioredoxin-like superfamily;Glutaredoxin",glutaredoxin-related protein 5
ACROYT_G032171,295.614369166928,-1.40817311572068,0.388075099154205,-3.62860982008313,2.849515308038e-4,0.0119850458569143,Down,E3 ubiquitin ligase RBR family;IBR domain,e3 ubiquitin-protein ligase
ACROYT_G033587,45.6857160294336,1.01302031206022,0.279361611707782,3.62619726406741,2.8762566434825e-4,0.0120646460730426,Up,"Mediator complex, subunit Med20",regulation of transcription by RNA polymerase II
ACROYT_G011495,233.349434300034,-1.18371277711631,0.326499952838156,-3.62546079050453,2.8844666136268e-4,0.0120662944845377,Down,"Core-binding factor, beta subunit superfamily;Core-binding factor, beta subunit",Core-binding factor
ACROYT_G011694,15.6512376915904,-2.97042048794285,0.820291635126089,-3.62117612900716,2.9326676979977e-4,0.0122017947671948,Down,NA,NA
ACROYT_G007171,214.316959268114,1.68389025272706,0.465413324304582,3.61805338350191,2.9682718061608e-4,0.0122508672727002,Up,NA,NA
ACROYT_G036133,29.4164895828502,3.13786219672895,0.866970631748689,3.61934081942297,2.9535442827967e-4,0.0122508672727002,Up,NA,NA
ACROYT_G021035,92.9747811718892,-2.97035071597786,0.822760463408867,-3.61022539132602,3.059310453308e-4,0.012519315575162,Down,"Polyketide synthase-like, ketoreductase domain;NAD(P)-binding domain superfamily;Polyketide synthase, C-terminal extension;Thiolase-like;Alpha/Beta hydrolase fold;Thioesterase;Beta-ketoacyl synthase, C-terminal;Beta-ketoacyl synthase-like, N-terminal;Acyl transferase domain;Acyl transferase/acyl hydrolase/lysophospholipase;Polyketide and Nonribosomal Peptide Biosynthesis Enzymes;-;Polyketide synthase, dehydratase domain, N-terminal;Polyketide synthase, dehydratase domain, C-terminal",3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity
ACROYT_G027404,42.4905659208102,-1.23995745971415,0.343574260598568,-3.60899404266758,3.0738666772391e-4,0.012519315575162,Down,Leucine-rich repeat-containing protein;EF-hand domain;-;EF-hand domain pair,Leucine Rich repeat
ACROYT_G018839,36.61875785471,-2.6348433310115,0.730619476664283,-3.60631411448424,3.1057715464009e-4,0.0125877293283025,Down,"Vwde, helical domain;Growth factor receptor cysteine-rich domain superfamily;SEA domain;Notch Signaling and Cell Fate Determination",von Willebrand factor D and EGF
ACROYT_G001541,394.820558095522,-1.14455208626941,0.317777484895502,-3.60174065398555,3.1609362275318e-4,0.0127728302639217,Down,NA,-
ACROYT_G021877,36.4086148628484,2.07189897888849,0.575384229654696,3.6008963612574,3.1712197809953e-4,0.0127809265116042,Up,Cytochrome P450;Cytochrome P450 superfamily;-,monooxygenase activity
ACROYT_G025064,237.265443909252,-1.83630822751487,0.510395164286455,-3.59781666443113,3.2089968111399e-4,0.0128369086619578,Down,"Zinc finger, CTCHY-type superfamily;Zinc finger, CHY-type;Zinc finger, CHY-type superfamily",zinc ion binding
ACROYT_G034373,25.0554851474723,-3.02899460411913,0.841918130471441,-3.59773058031546,3.2100587869368e-4,0.0128369086619578,Down,MAM domain;Pectin lyase fold/virulence factor;C-type lectin fold;SRCR-like domain superfamily;Septate junction maturation regulator;SRCR domain,Scavenger receptor
ACROYT_G037692,55.3957444879635,-2.13364994160079,0.59334215180654,-3.5959857817357,3.2316545095576e-4,0.0128898757130573,Down,Tripartite Motif and NHL Repeat Containing E3 Ligases;-,miRNA binding
ACROYT_G028409,25.7966708104962,-1.4078458577312,0.393030067456038,-3.58203092919519,3.4093341635226e-4,0.0134252095488472,Down,"Serine-threonine/tyrosine-protein kinase, catalytic domain;-;Protein kinase-like domain superfamily;Immunoglobulin-like domain superfamily;Receptor Tyrosine Kinase",fibroblast growth factor-activated receptor activity
ACROYT_G009590,48.8449530730583,1.07808538740921,0.301097965077412,3.58051369471075,3.4291936882461e-4,0.0134689653363278,Up,Class II aldolase/adducin N-terminal;Class II aldolase/adducin N-terminal domain superfamily;Aldolase class II Adducin subfamily,Class II Aldolase and Adducin N-terminal domain
ACROYT_G032941,33.2756997011228,-1.76200521977372,0.492918514962829,-3.57463792957055,3.5071289056001e-4,0.0137053270346442,Down,NA,NA
ACROYT_G023383,200.192150445859,-1.06751546438905,0.298851938191398,-3.57205467981728,3.5419143343705e-4,0.0137715339207416,Down,"Fzo/mitofusin HR2 domain;Mitofusin family;P-loop containing nucleoside triphosphate hydrolase;Dynamin, N-terminal",Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
ACROYT_G037193,42.8959850318989,2.23811986781632,0.626494859792969,3.57244729598567,3.536606745178e-4,0.0137715339207416,Up,NA,NA
ACROYT_G020378,365.107336246394,-1.60252039153491,0.449519826642718,-3.56496042344447,3.639110965155e-4,0.014078525528354,Down,NA,NA
ACROYT_G036773,14.1810424634623,-2.07390981428017,0.581904223060699,-3.56400543610394,3.652383846954e-4,0.0140945492653955,Down,"G protein-coupled receptor, rhodopsin-like;-",G-protein coupled receptor activity
ACROYT_G017809,2190.94516961134,-1.4091799203308,0.395475939914261,-3.56325070151248,3.6629055245782e-4,0.0140999026626908,Down,Kielin/Chordin-like & BMP-binding Regulator;-;Concanavalin A-like lectin/glucanase domain superfamily;VWFC domain,calcium ion binding
ACROYT_G043709,28.766880631204,-2.20213106784891,0.61828670431174,-3.5616665415768,3.6850823708636e-4,0.0141499829543909,Down,"Papain-like cysteine endopeptidase;Cathepsin propeptide inhibitor domain (I29);Peptidase C1A;Peptidase C1A, papain C-terminal;Papain-like cysteine peptidase superfamily",Cysteine-type peptidase activity. It is involved in the biological process described with proteolysis
ACROYT_G021828,346.329645748249,-1.3880669594161,0.390532572089109,-3.55429241661149,3.7899756763632e-4,0.0144703928972931,Down,"p53-like transcription factor, DNA-binding domain superfamily;Acute myeloid leukemia 1 protein (AML1)/Runt;Runt domain","positive regulation of CD8-positive, alpha-beta T cell differentiation"
ACROYT_G025947,38.4223829061879,1.73020146569314,0.486895026938756,3.55354105087373,3.8008187280029e-4,0.0144703928972931,Up,"Aladin, seven-bladed propeller;Aladin;WD40-repeat-containing domain superfamily","Achalasia, adrenocortical insufficiency, alacrimia"
ACROYT_G001809,11.6744840369949,-2.88621759864383,0.813143995312262,-3.54945448196475,3.8603019701398e-4,0.0145977503948266,Down,Laminin-type EGF domain;-;Leucine-rich repeat-containing protein 69/Receptor-like,LRR receptor-like serine threonine-protein kinase
ACROYT_G031142,73.2364752985787,-1.5298282400635,0.430930052427768,-3.55006162008144,3.8514099068548e-4,0.0145977503948266,Down,"Fibronectin type III;Protein kinase-like domain superfamily;-;Fibronectin type III superfamily;Receptor Tyrosine Kinase;Serine-threonine/tyrosine-protein kinase, catalytic domain",fibroblast growth factor-activated receptor activity
ACROYT_G017153,163.326452548855,4.50128573417904,1.26926055542922,3.54638432189903,3.9055616799224e-4,0.0147039634368984,Up,"CUB domain;Spermadhesin, CUB domain superfamily",It is involved in the biological process described with receptor-mediated endocytosis
ACROYT_G031440,117.290166618247,-1.80436843952318,0.509147136965881,-3.54390373336048,3.9424916989049e-4,0.014806886098369,Down,NA,NA
ACROYT_G042279,99.2946450022306,-1.95355643090543,0.551593555819479,-3.54165927120579,3.9761872891399e-4,0.0148971910182438,Down,"PGBD-like superfamily;Hemopexin-like domain;Hemopexin-like repeats;Peptidase M10, metallopeptidase;Peptidase M10A, catalytic domain;Hemopexin-like domain superfamily",Belongs to the peptidase M10A family
ACROYT_G021852,32.0589371552633,-2.68091201292477,0.758245203362639,-3.53567948868724,4.0672783700527e-4,0.0151648572270857,Down,BAG domain,BAG family molecular chaperone regulator 4
ACROYT_G021861,220.929341477564,-1.19220430714084,0.337770755177252,-3.52962560809981,4.1614810867967e-4,0.0154044657208142,Down,NA,NA
ACROYT_G004615,19.4636953486775,-2.86498496300406,0.812117335838625,-3.52779683005482,4.1903364879421e-4,0.015474170820066,Down,Seminal Plasma Capacitation Regulator;Fibronectin type II domain,metalloendopeptidase activity
ACROYT_G012634,41.9012379258183,1.4738325130154,0.41794601814499,3.52637050965781,4.2129712837799e-4,0.0155054497644004,Up,"CAP domain;Golgi-associated plant pathogenesis-related protein 1, SCP domain;Cysteine-rich secretory protein-related;CAP superfamily",positive regulation of epithelial to mesenchymal transition
ACROYT_G020369,92.341357205606,-1.30982345349112,0.371584344116634,-3.5249694294978,4.2353166521777e-4,0.0155288237156807,Down,Pyridoxal phosphate-dependent transferase;Group II Amino Acid Decarboxylases;Pyridoxal phosphate-dependent decarboxylase,Pyridoxal-dependent decarboxylase conserved domain
ACROYT_G028580,27.952740874794,-1.76109397882783,0.500458196626873,-3.51896320351577,4.3323679215136e-4,0.0157722715180389,Down,"Tryptophan synthase beta chain-like, PALP domain;Tryptophan synthase beta chain-like, PALP domain superfamily;Cysteine synthase/Cystathionine beta-synthase;-",Cystathionine beta-synthase
ACROYT_G040619,17.7413304619322,-3.60465286522261,1.0254095742632,-3.51532983082656,4.3920813420317e-4,0.0159520394342591,Down,NA,-
ACROYT_G036497,29.3129017806094,-2.05936209587528,0.586145976825111,-3.51339457626224,4.4241994125868e-4,0.0160309723316176,Down,SEA domain,8-hydroxy-dADP phosphatase activity
ACROYT_G013546,27.7187394457976,-2.98013788628239,0.848428294885562,-3.51253948536023,4.4384604788828e-4,0.0160449826585564,Down,NA,NA
ACROYT_G040720,181.760981118448,-1.47412069112993,0.420309122021266,-3.50722983132245,4.5279788473605e-4,0.0162446022891018,Down,"KRIT1/FRMD8;FERM superfamily, second domain;FERM central domain;KRIT1/FRMD8, FERM domain C-lobe",Band 4.1 homologues
ACROYT_G016019,13.0214515096605,-2.79884503467545,0.799404620794308,-3.50116194211443,4.6323426314981e-4,0.0165225174737443,Down,Gal/GlcNAc/GalNAc Sulfotransferase;P-loop containing nucleoside triphosphate hydrolase,Carbohydrate sulfotransferase 6-like
ACROYT_G000625,55.4554077529739,1.0568919575149,0.302393559704621,3.49508752285358,4.7390632484297e-4,0.0167888122084549,Up,"Nuf2, DHR10-like domain;Kinetochore protein Nuf2, N-terminal;-",cell division
ACROYT_G016799,88.1756598602289,1.01533669087486,0.290518200441573,3.49491594444547,4.7421107300377e-4,0.0167888122084549,Up,"WD repeat-containing DNA damage-binding protein;EIPR1-like, beta-propeller;WD40-repeat-containing domain superfamily","WD domain, G-beta repeat"
ACROYT_G032172,29.1569735880511,-2.20855740450281,0.632307651541811,-3.49285256807741,4.7789027533584e-4,0.0168803530665538,Down,NA,NA
ACROYT_G010797,24.8799081848135,-4.73735397059705,1.357825978277,-3.48892571388896,4.8496590374507e-4,0.0170571258028345,Down,NA,NA
ACROYT_G019470,74.4454005945483,-1.38024696733398,0.395783799320275,-3.48737611217144,4.8778485406614e-4,0.0170735759804195,Down,"CUB domain;Spermadhesin, CUB domain superfamily;-",cobalamin catabolic process
ACROYT_G025351,102.383093788035,1.27107707322089,0.364440130795521,3.48775276324896,4.8709826883285e-4,0.0170735759804195,Up,"Succinate dehydrogenase assembly factor 3, mitochondrial",respiratory chain complex II assembly
ACROYT_G011532,41.6485596240355,-1.49295876802045,0.428599117705826,-3.48334540680309,4.9518902181376e-4,0.0172350085540335,Down,"Aminotransferase, class I/classII, large domain;-;Pyridoxal phosphate-dependent transferase",L-tyrosine aminotransferase activity
ACROYT_G018264,64.7363783089363,7.79866720893471,2.23953219141946,3.48227511031746,4.9717262802807e-4,0.0172457453623401,Up,NA,NA
ACROYT_G034018,87.8893527068734,-1.14559372086269,0.329453522201485,-3.47725443397164,5.0657685074837e-4,0.0174510139791382,Down,Domain of unknown function with conserved HDNR motif;-,Domain of unknown function with conserved HDNR motif
ACROYT_G036973,217.466730535169,-1.365303323565,0.393229775969272,-3.47202426418413,5.1654964674663e-4,0.0176795129649248,Down,Ras-like guanine nucleotide exchange factor;Ras guanine-nucleotide exchange factors catalytic domain;Ras guanine nucleotide exchange factor domain superfamily,regulation of Ral protein signal transduction
ACROYT_G000106,176.634941565585,-1.07223079091153,0.309168751872715,-3.46810854724726,5.2413552950822e-4,0.0178599470937945,Down,"Transcription factor, MADS-box;Holliday junction regulator protein family C-terminal;Transcription factor, MADS-box superfamily;MADS MEF2-like, N-terminal",primary heart field specification
ACROYT_G010246,13.0977749594823,2.58571277989431,0.7454867366758,3.46848931400747,5.2339334174108e-4,0.0178599470937945,Up,Tetratricopeptide-like helical domain superfamily,Tetratricopeptide repeat protein
ACROYT_G018753,57.5197155065199,1.09607721341841,0.316440158727023,3.46377406024481,5.3265369714451e-4,0.0180515636521605,Up,"Kexin/furin catalytic domain;-;Peptidase S8/S53 domain;Peptidase S8, pro-domain;Peptidase S8/S53 domain superfamily",Proprotein convertase P-domain
ACROYT_G032915,91.8621762794892,-1.12235932948212,0.324454099754798,-3.45922375562621,5.4173466006697e-4,0.0182980661111462,Down,ETS family;Ets domain;Winged helix DNA-binding domain superfamily,sequence-specific DNA binding
ACROYT_G023557,303.473772503008,-2.13660008126683,0.618807969969437,-3.452767554646,5.5486690971841e-4,0.0185790143566453,Down,"Histidine phosphatase superfamily;Histidine phosphatase superfamily, clade-2;Histidine Acid Phosphatase",acid phosphatase activity
ACROYT_G023961,340.567526935767,-1.31234063047145,0.379965944285589,-3.45383750888231,5.5267026484819e-4,0.0185790143566453,Down,SAND domain;Sterile alpha motif domain;Sterile alpha motif/pointed domain superfamily;SAND-like domain superfamily,polyhomeotic homolog 1
ACROYT_G027406,6019.35947669084,-1.01919947414567,0.295079188008233,-3.45398630457541,5.523654256604e-4,0.0185790143566453,Down,NA,NA
ACROYT_G044727,15.5730639515207,-3.00363902901114,0.870392924411347,-3.4509000989898,5.5872034110712e-4,0.018667548020194,Down,"Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain;Acyl-CoA dehydrogenase-like, C-terminal;-;Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily;NADH:cytochrome b5 reductase-like;Ferredoxin-NADP reductase (FNR), nucleotide-binding domain;Riboflavin synthase-like beta-barrel;Acyl-CoA dehydrogenase/oxidase, N-terminal;Oxidoreductase FAD/NAD(P)-binding",acyl-coa dehydrogenase
ACROYT_G042512,13.2536642535359,-2.37105587334907,0.687745326728416,-3.44757831307718,5.656363990787e-4,0.0188492585963928,Down,Ion transport domain;Voltage-gated cation channel calcium and sodium,voltage-gated sodium channel activity
ACROYT_G021504,72.045968713536,1.11052393804885,0.322604852896087,3.44236587912258,5.7664973367161e-4,0.0191187726210193,Up,"Peptidase M16, C-terminal;Metalloenzyme, LuxS/M16 peptidase-like;Peptidase M16C associated;-;Presequence protease, mitochondrial-type, C-terminal domain",Presequence protease
ACROYT_G025998,171.013746168598,1.05792385946417,0.307346832580386,3.44211733233811,5.7717984201833e-4,0.0191187726210193,Up,NA,NA
ACROYT_G004649,193.451912044179,1.03953747613186,0.302150901878438,3.44045796212809,5.8073064217244e-4,0.0191541841721664,Up,"Heme A synthase, type 2;COX15/CtaA family",Cytochrome c oxidase assembly homolog 15 (yeast)
ACROYT_G009085,23.3807811166352,-3.36314206608918,0.977478710971417,-3.44062947698052,5.8036268621047e-4,0.0191541841721664,Down,"HMGCR/SNAP/NPC1-like, sterol-sensing domain;Thioesterase;Acyl transferase domain;Polyketide synthase, dehydratase domain, C-terminal;Polyketide synthase, dehydratase domain, N-terminal;NAD(P)-binding domain superfamily;Thiolase-like;Polyketide and Nonribosomal Peptide Biosynthesis Enzymes;-;Beta-ketoacyl synthase-like, N-terminal;Polyketide synthase, C-terminal extension;Beta-ketoacyl synthase, C-terminal;Polyketide synthase-like, ketoreductase domain;Acyl transferase/acyl hydrolase/lysophospholipase;Alpha/Beta hydrolase fold",3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity
ACROYT_G026774,47.6713775339948,1.82362054171779,0.530287152059969,3.43893027510416,5.8401763136683e-4,0.0191806301229328,Up,NA,NA
ACROYT_G032850,137.384166884516,-1.37808673721469,0.40108828592195,-3.43586882386005,5.9065688388784e-4,0.0193164823298577,Down,"N-acetyltransferase, camello-type",FR47-like protein
ACROYT_G022069,15.4482120691867,4.67849730478722,1.36318948234107,3.43202274180742,5.9909731797738e-4,0.0194718002497884,Up,NA,NA
ACROYT_G035949,20.7345986314453,-1.63973920832108,0.478294243920041,-3.42830638077929,6.0735959843902e-4,0.0196545131268444,Down,"Concanavalin A-like lectin/glucanase domain superfamily;Fibronectin type III superfamily;Galactose-binding-like domain superfamily;Coagulation factor 5/8, C-terminal domain;Fibronectin type III;Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain;-;TLDc domain;MAM domain;Fibrinogen-like, C-terminal",Fibrinogen-related domains (FReDs)
ACROYT_G040924,44.3924586475286,-3.77836483786955,1.10514666051456,-3.41888092582241,6.2879236423475e-4,0.0201788751233423,Down,MAM domain;Concanavalin A-like lectin/glucanase domain superfamily;-;MAM domain-containing protein,metalloendopeptidase activity
ACROYT_G038870,1078.31783371125,-1.14221700355092,0.334163129899771,-3.41814192335795,6.3050220452099e-4,0.020191767694992,Down,"Dual specificity/tyrosine protein phosphatase, N-terminal;Protein-tyrosine phosphatase-like;-;Protein Tyrosine Phosphatase",dual specificity protein phosphatase
